SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532191,STATE BNK TR,B ,Q,568.30,575.00,568.00,572.85,572.50,569.15,152,1048,599876.00,
532200,STATE BNK MY,B ,Q,571.00,577.00,566.35,575.75,575.75,568.35,66,388,222053.00,
532209,J & K BANK  ,A ,Q,69.90,72.00,69.05,69.80,69.80,67.75,4857,349806,24442635.00,
532210,CITY UNION  ,A ,Q,159.95,165.75,159.80,164.90,164.90,159.95,555,56990,9295448.00,
532212,ARCHIES LTD ,B ,Q,24.30,24.60,24.20,24.35,24.45,24.45,66,11289,274833.00,
532215,AXIS BANK   ,A ,Q,485.00,491.60,480.75,489.65,489.65,482.45,6616,474568,231374694.00,
532216,HB STOCKHOL.,B ,Q,17.25,17.30,16.35,16.65,16.65,16.50,9,1314,22397.00,
532218,SOUTH IND.BK,A ,Q,22.00,22.50,21.90,22.35,22.35,21.85,1569,1187351,26456812.00,
532219,ENERGY DEV. ,T ,Q,54.00,56.05,54.00,54.80,54.80,56.00,116,63498,3486665.00,
532221,SONATA SOFT.,B ,Q,200.45,204.90,198.00,199.15,199.15,197.40,927,30501,6151867.00,
532230,BENGAL TEA &,XD,Q,54.20,56.00,54.20,56.00,56.00,55.00,9,1522,83851.00,
532234,NAT.ALUM    ,A ,Q,74.60,74.60,71.00,71.75,71.75,73.75,2215,252195,18392550.00,
532240,INDIA NIPPON,B ,Q,595.00,595.00,571.00,575.90,575.90,581.80,214,1255,726038.00,
532254,POLARIS     ,A ,Q,160.60,162.45,159.60,160.95,160.95,160.50,187,14179,2275214.00,
532256,NALWA SONS  ,B ,Q,807.00,825.00,807.00,808.65,825.00,788.90,2,11,8895.00,
532259,APAR INDUS. ,B ,Q,670.00,676.65,655.05,657.10,657.10,666.25,507,6557,4386501.00,
532262,TCI INDUS.  ,XC,Q,1282.05,1282.05,1282.05,1282.05,1282.05,1221.00,4,8,10256.00,
532268,ACCELYA     ,B ,Q,1610.10,1625.00,1590.00,1608.65,1608.65,1625.90,221,1340,2151872.00,
532275,LANDMARC LEI,XD,Q,0.84,0.84,0.84,0.84,0.84,0.88,5,8941,7510.00,
532276,SYNDICATE BN,A ,Q,70.90,73.30,70.15,73.05,73.05,70.50,3432,795225,57370095.00,
532281,HCL TECHNO  ,A ,Q,825.00,835.00,817.10,829.45,829.45,825.70,1678,34382,28414435.00,
532282,CASTEXTECH  ,B ,Q,8.18,8.18,8.00,8.05,8.05,8.05,238,241043,1943854.00,
532284,TCFC FINANCE,XD,Q,32.00,35.50,32.00,34.00,33.75,35.40,29,1076,37312.00,
532285,GEOJIT BNP  ,B ,Q,39.30,39.80,39.00,39.05,39.15,39.35,107,24836,972806.00,
532286,JINDAL STE  ,A ,Q,86.00,93.15,86.00,91.20,91.20,85.95,19716,5064542,458873165.00,
532290,BLB LTD.    ,B ,Q,6.84,6.84,6.20,6.56,6.72,6.50,9,125,838.00,
532296,GLENMARK PHA,A ,Q,950.00,970.25,940.95,947.30,947.30,907.95,10192,263094,251150808.00,
532300,WOCKHARDT   ,A ,Q,666.00,700.00,666.00,686.05,686.05,663.60,8552,348200,236974496.00,
532301,TATA COFFEE ,B ,Q,123.40,126.40,122.60,124.65,124.65,123.30,1002,80337,10020044.00,
532304,KJMCCORP    ,XD,Q,29.05,29.05,27.00,27.00,27.00,27.70,3,160,4381.00,
532305,IND-SWIFT LA,B ,Q,37.50,39.60,36.90,38.00,38.05,37.20,148,23546,890174.00,
532307,MELSTAR INFO,T ,Q,3.80,4.20,3.80,4.20,4.20,4.00,6,1050,4010.00,
532309,GEPIL       ,B ,Q,650.50,657.00,619.00,640.00,640.00,618.30,1424,191390,120761460.00,
532310,SHREE RAMA  ,B ,Q,14.40,14.40,13.80,14.08,14.08,13.80,23,4253,59984.00,
532312,GEOMETRIC L ,B ,Q,256.10,257.25,252.00,253.60,253.60,255.50,106,3807,969765.00,
532313,MAHINDRALIFE,B ,Q,360.35,361.00,353.00,355.95,356.50,357.70,362,7784,2774705.00,
532318,GEMINI COMMU,T ,Q,1.76,1.84,1.73,1.84,1.84,1.76,10,8651,15331.00,
532320,VAARAD      ,XC,Q,18.95,18.95,18.95,18.95,18.95,19.90,1,50,947.00,
532321,CADILA HEALT,A ,Q,360.40,368.30,358.00,364.65,364.65,364.15,2463,108723,39469145.00,
532323,SHIVA CEMENT,XC,Q,18.00,18.00,17.15,17.80,17.80,17.15,2803,2692917,47788098.00,
532324,CINEVISTA   ,B ,Q,6.15,6.43,6.11,6.20,6.43,6.16,11,2753,17015.00,
532326,INTENS TECH ,XD,Q,214.50,217.00,207.00,211.15,211.15,214.20,1055,196718,41632495.00,
532329,DANLAW TECH.,XD,Q,59.00,60.05,54.00,58.70,60.05,56.65,103,17198,978909.00,
532330,BIOPAC INDIA,XT,Q,21.15,22.00,21.15,21.15,21.15,22.25,37,15801,334288.00,
532331,AJANTA PHARM,A ,Q,1702.00,1735.40,1701.30,1723.45,1723.45,1701.65,1107,9990,17175233.00,
532332,CURATECH    ,T ,Q,8.30,8.30,8.28,8.28,8.28,8.71,8,1256,10404.00,
532333,HB PORTFOLIO,XT,Q,21.00,21.00,20.00,20.05,20.05,20.00,12,604,12491.00,
532334,HB ESTATE DE,XD,Q,10.23,10.50,10.23,10.50,10.50,10.55,7,174,1805.00,
532339,COMPUCOM SOF,B ,Q,14.45,15.45,14.45,14.90,14.90,14.77,90,30729,462726.00,
532340,OMNI AX'S SO,XT,Q,1.45,1.45,1.45,1.45,1.45,1.52,3,5000,7250.00,
532341,IZMO        ,B ,Q,47.05,51.95,46.75,49.40,49.40,47.65,572,67440,3376467.00,
532342,COMMEX TECH ,XD,Q,0.79,0.79,0.71,0.71,0.71,0.71,16,17432,12583.00,
532343,TVS MOTOR L ,A ,Q,390.95,393.80,388.65,391.75,391.75,389.35,2302,110861,43334534.00,
532344,SOFTSOL (I) ,XD,Q,47.50,47.50,47.50,47.50,47.50,47.50,1,100,4750.00,
532345,GATI LTD.   ,A ,Q,121.90,124.50,121.25,124.00,124.00,120.80,2206,230289,28428284.00,
532348,SUBEX LTX   ,B ,Q,10.59,12.10,10.41,11.74,11.74,10.50,12533,9486481,109286068.00,
532349,TRANSPORT CO,B ,Q,167.95,193.90,166.70,183.45,183.45,166.65,2006,84587,15331035.00,
532350,PADMALAYA TE,T ,Q,1.14,1.26,1.14,1.26,1.26,1.20,7,1950,2439.00,
532351,AKSH OPTIFIB,B ,Q,25.30,25.50,24.90,25.00,25.00,25.30,901,470192,11810408.00,
532355,PICTURHOUSE ,XD,Q,6.90,6.90,6.12,6.25,6.25,6.38,9,727,4712.00,
532356,TRIVENI ENGG,B ,Q,79.05,81.45,77.40,78.05,78.05,78.25,2032,294020,23205813.00,
532357,MUKTA ARTS  ,B ,Q,95.70,100.05,95.00,97.35,97.35,93.05,957,61239,5993986.00,
532359,HITKIT GLOB ,XT,Q,0.30,0.30,0.30,0.30,0.30,0.29,1,143,42.00,
532362,NAGPUR POWER,XD,Q,25.15,26.40,25.15,26.40,26.40,25.15,13,1705,43706.00,
532365,DYNACONS SYS,B ,Q,17.35,17.50,17.30,17.50,17.50,17.35,6,869,15097.00,
532366,PNB GILTS   ,B ,Q,58.50,59.80,57.80,58.90,58.90,58.25,1362,288108,16958538.00,
532368,YBRANTDIGI  ,B ,Q,7.90,7.92,7.83,7.84,7.83,7.90,123,33209,260900.00,
532369,RAMCO INDS. ,B ,Q,227.00,230.00,225.00,226.35,226.35,224.75,1674,74645,16961573.00,
532370,RAMCO  SYSTM,B ,Q,377.45,386.45,376.00,378.95,378.95,376.00,995,17106,6508184.00,
532371,TATA TELESER,B ,Q,6.04,6.59,6.03,6.37,6.37,6.07,1729,1395039,8912063.00,
532372,VIRINCHI    ,XT,Q,79.00,80.10,76.75,79.40,79.40,78.60,117,17719,1403452.00,
532373,WEPSOLN     ,XT,Q,48.30,49.50,46.50,46.50,46.50,48.80,131,49241,2355189.00,
532374,STER TECH   ,B ,Q,130.00,132.60,129.25,131.40,131.40,128.90,4613,778509,101931135.00,
532375,TIPSINDUSTR ,T ,Q,61.60,64.35,60.00,60.85,60.00,61.95,34,2586,158489.00,
532376,MRO-TEK     ,B ,Q,61.05,61.75,59.65,60.90,60.80,60.50,27,3202,196032.00,
532378,UNIVERSAL A ,XT,Q,2.31,2.31,2.09,2.30,2.30,2.20,5,1600,3585.00,
532379,FIRSTOBJ    ,XT,Q,15.00,15.00,14.70,15.00,15.00,15.20,8,2175,32572.00,
532380,BABA ARTS   ,XD,Q,3.16,3.16,3.00,3.16,3.16,3.06,5,3535,11090.00,
532382,BALAJI TELE.,B ,Q,90.50,92.00,89.65,90.10,90.10,90.25,99,11276,1021607.00,
532384,TYCHE INDS  ,XD,Q,69.00,80.40,69.00,78.25,78.25,69.55,515,51224,3927401.00,
532386,CALIFORN.SOF,B ,Q,8.89,8.90,8.07,8.10,8.10,8.49,9,3022,26353.00,
532387,PRITISHN COM,T ,Q,27.75,27.75,25.80,26.50,26.50,26.95,17,1474,38187.00,
532388,INDIAN OVER.,A ,Q,27.50,28.45,27.30,28.15,28.15,27.05,1376,434768,12086178.00,
532390,TAJ GVK HOTL,B ,Q,135.25,135.25,128.50,131.65,132.00,133.05,257,5775,752133.00,
532391,OPTO CIRCUIT,B ,Q,10.38,10.70,10.23,10.38,10.38,10.37,627,265639,2786133.00,
532395,AXISCADES   ,B ,Q,188.90,192.00,186.00,189.10,188.00,187.70,989,29612,5613247.00,
532398,UMESL       ,B ,Q,2.85,3.14,2.85,3.14,3.14,3.00,3,600,1782.00,
532400,KPIT        ,A ,Q,133.30,134.95,132.00,132.55,132.55,133.00,585,33222,4416607.00,
532401,VIJAYA BANK ,B ,Q,64.00,70.25,64.00,66.65,66.65,63.90,15268,2305140,155466939.00,
532402,USGTECH     ,XT,Q,3.05,3.05,3.05,3.05,3.05,3.03,3,705,2150.00,
532404,SAVEN TECHNO,XD,Q,33.00,33.00,32.00,32.05,32.20,32.05,87,19985,644697.00,
532406,AVANTEL LTD ,XT,Q,130.95,133.00,127.00,132.95,132.95,130.95,5,122,16066.00,
532407,MOSCHIP SEMI,XD,Q,46.80,49.50,46.80,46.80,46.80,49.25,1728,808880,38432848.00,
532408,MEGASOFT LTD,B ,Q,20.85,21.50,20.50,21.05,21.05,20.75,399,44236,926934.00,
532410,TRANSCORP IN,XD,Q,21.95,22.45,20.70,22.25,22.25,21.90,10,3635,80390.00,
532411,VISESH INFO.,T ,Q,0.23,0.25,0.23,0.24,0.24,0.24,274,4587968,1088901.00,
532413,CEREBRA INTE,T ,Q,35.50,37.95,35.50,36.70,36.80,36.50,551,150704,5564245.00,
532414,IKF TECHNO  ,XD,Q,0.78,0.78,0.74,0.75,0.77,0.76,104,257174,192818.00,
532416,MID-DAY MULT,B ,Q,17.85,18.15,17.50,18.10,18.10,17.40,21,7423,132018.00,
532418,ANDHRA BANK ,A ,Q,53.85,57.00,53.65,56.55,56.55,53.30,3445,742743,41124678.00,
532419,SMARTLINK   ,B ,Q,102.50,103.20,100.40,101.25,101.25,102.15,181,6103,622927.00,
532424,GODREJ CONS ,A ,Q,1590.00,1590.00,1565.00,1581.65,1583.00,1595.65,731,5078,8001257.00,
532430,BF UTILI    ,A ,Q,385.15,403.85,385.05,397.40,397.40,382.75,8811,291793,115595451.00,
532432,UNITD SPR   ,A ,Q,2285.00,2296.00,2249.00,2263.45,2263.45,2278.75,1373,22670,51371031.00,
532435,SANINFRA    ,XD,Q,4.48,4.48,4.10,4.10,4.10,4.27,6,3000,12490.00,
532439,GOLDST INFRA,B ,Q,32.25,34.25,32.25,33.55,33.90,32.10,447,95725,3213756.00,
532440,MPS LTD     ,B ,Q,685.00,689.50,679.90,688.70,688.95,685.95,59,574,394053.00,
532441,RNBOWDENIM  ,XD,Q,9.70,9.70,9.70,9.70,9.70,9.24,6,1565,15180.00,
532443,CERA SANITAR,B ,Q,2260.00,2330.45,2255.30,2312.00,2320.05,2248.35,133,666,1526352.00,
532454,BHARTI ARTL ,A ,Q,353.00,361.55,352.00,353.65,353.65,353.50,2609,174049,61824247.00,
532456,COMPUAGE INF,B ,Q,248.45,254.00,246.00,253.70,253.50,248.45,120,10978,2722040.00,
532457,GULSHAN POLY,B ,Q,76.00,79.20,75.00,78.50,78.50,74.45,225,15312,1191039.00,
532459,AUNDE IND   ,XT,Q,51.25,55.90,51.25,55.85,55.85,53.25,28,5513,307773.00,
532460,PONNI SUG(ER,B ,Q,246.75,259.00,228.75,239.05,237.10,244.70,2303,44166,10874127.00,
532461,PUNJAB NATIO,A ,Q,143.00,151.00,143.00,150.00,150.00,142.55,12934,1635301,241714961.00,
532466,ORACLE FIN  ,A ,Q,3560.00,3676.25,3523.00,3622.60,3622.60,3520.35,2533,10221,36878958.00,
532467,HAZ MUL PRO ,XD,Q,0.67,0.73,0.67,0.73,0.73,0.70,6,2000,1453.00,
532468,KAMAHOLDING ,XC,Q,2502.50,2590.00,2500.00,2560.50,2587.00,2500.85,36,194,495987.00,
532475,APTECH LTD  ,B ,Q,187.05,191.75,186.60,188.70,188.70,187.40,1377,74234,14061137.00,
532477,UNION BANK L,A ,Q,150.80,169.10,150.80,167.25,167.25,151.25,15667,1905872,306770725.00,
532478,UNITED BREWA,A ,Q,793.00,832.25,790.00,821.15,821.15,812.80,429,5298,4363744.00,
532479,ISMT LTD    ,B ,Q,12.40,12.75,12.00,12.25,12.25,12.25,167,58392,723422.00,
532480,ALLAHABAD BK,A ,Q,71.35,74.90,70.90,74.15,74.15,71.25,3883,562543,41044295.00,
532481,NOIDA-TOLL B,B ,Q,13.20,13.31,12.81,13.17,13.22,12.90,249,51045,669482.00,
532482,GRANULES (I),B ,Q,117.00,130.40,116.20,127.95,127.95,116.25,9040,1083163,136809060.00,
532483,CANARA BANK ,A ,Q,301.00,314.00,298.15,310.60,310.60,298.55,5917,458936,140701875.00,
532485,BALMER LA.IN,XC,Q,401.00,412.80,398.00,400.35,398.00,405.00,158,3666,1480838.00,
532486,POKARNA LTD ,B ,Q,1179.95,1179.95,1167.75,1174.75,1170.00,1179.45,112,889,1041880.00,
532488,DIVI'S LAB. ,A ,Q,742.05,770.60,736.60,759.80,759.80,737.90,14733,432303,327185932.00,
532493,ASTRA MICRO ,B ,Q,114.05,117.55,114.05,115.65,115.65,114.05,1321,84862,9824276.00,
532497,RADICOKHAIT ,B ,Q,123.50,127.90,121.10,122.65,122.65,124.80,1271,93028,11499977.00,
532498,SHRMCITYUN  ,A ,Q,1904.40,1935.00,1900.00,1908.85,1908.85,1900.25,347,302614,575022190.00,
532500,MARUTISUZUK ,A ,Q,6150.00,6155.00,6098.20,6118.00,6118.00,6144.85,2848,22793,139550091.00,
532503,RAJAPAMILLS ,XC,Q,673.75,673.80,660.00,664.15,663.00,656.05,50,1611,1071665.00,
532504,NAVIN FLUORI,B ,Q,2707.00,2747.00,2670.10,2681.40,2689.00,2711.05,256,1293,3480099.00,
532505,UCOBANK     ,A ,Q,36.50,37.65,36.30,37.35,37.35,36.15,2106,543981,20232806.00,
532507,BAG FIL MED ,B ,Q,4.70,4.90,4.65,4.65,4.65,4.58,64,40039,188383.00,
532508,JSL         ,B ,Q,51.05,51.80,50.15,50.95,50.95,50.80,519,133798,6819429.00,
532509,SUPRAJIT ENG,B ,Q,193.80,196.00,189.00,195.35,195.00,193.10,175,4331,844091.00,
532511,EXCEL CROP. ,B ,Q,1800.00,1810.00,1760.00,1790.85,1764.50,1774.75,345,1147,2046472.00,
532513,TVSELE      ,B ,Q,203.70,204.75,199.10,201.30,201.30,203.15,1335,30211,6101630.00,
532514,INDRA GAS   ,A ,Q,958.60,980.60,953.20,967.45,965.00,958.75,2745,37851,36782633.00,
532515,TV TODAY    ,B ,Q,267.00,277.00,267.00,269.90,270.00,267.55,540,19298,5251458.00,
532518,FLORENCE    ,XC,Q,650.50,695.40,625.00,645.25,640.25,660.00,39,867,571037.00,
532521,PALRED      ,B ,Q,123.15,132.85,123.15,129.25,129.25,126.65,67,2289,292699.00,
532522,PETRONET LNG,A ,Q,389.70,393.40,384.90,386.50,386.50,386.15,3923,108017,42046432.00,
532523,BIOCON LTD. ,A ,Q,1064.80,1073.30,1051.55,1057.60,1057.60,1057.10,3733,86051,91348860.00,
532524,PTC INDIA   ,A ,Q,85.85,86.35,85.45,85.85,85.85,85.85,714,109049,9362155.00,
532525,BANK MAHA   ,B ,Q,35.00,35.10,33.70,34.70,34.70,34.35,1142,171748,5944347.00,
532526,DISHMAN PHAR,A ,Q,233.00,240.90,233.00,237.10,237.10,233.25,3822,200325,47552598.00,
532527,RK FORGINGS ,B ,Q,386.15,390.00,379.65,381.45,383.70,385.80,273,9816,3782845.00,
532528,DATAM GLOB  ,B ,Q,145.00,147.25,140.60,142.10,142.10,144.90,2621,166706,24032908.00,
532529,NDTV        ,B ,Q,74.50,77.80,74.50,75.75,75.75,74.80,193,16396,1255079.00,
532531,STAR        ,A ,Q,1100.00,1259.00,1093.00,1194.30,1194.30,1080.30,19428,314324,373928702.00,
532532,JAIPRA      ,A ,Q,12.75,13.50,12.65,13.05,13.05,12.88,5178,7442023,97707970.00,
532538,ULTRATECH CM,A ,Q,3745.70,3772.35,3720.00,3737.50,3737.50,3726.90,1334,7755,29007154.00,
532539,MINDA IND   ,B ,Q,365.25,385.00,365.25,382.95,382.95,372.20,824,21606,8199595.00,
532540,TCS LTD.    ,A ,Q,2205.80,2242.00,2192.00,2233.75,2233.75,2205.80,4786,80242,178146740.00,
532541,NIITTECH    ,A ,Q,419.55,429.00,415.05,423.05,423.05,416.70,614,11733,4952193.00,
532543,GULFPETRO   ,B ,Q,88.60,94.15,88.60,93.65,93.65,89.80,553,49799,4637240.00,
532548,CENTURYPLY  ,B ,Q,205.70,217.50,205.70,215.95,215.95,205.50,1158,63781,13583600.00,
532553,WELENT      ,B ,Q,62.35,62.35,61.60,61.85,61.85,62.15,129,17410,1077170.00,
532555,NTPC LTD    ,A ,Q,172.50,173.65,171.50,171.95,171.95,172.50,1724,247403,42589973.00,
532604,SALSTEEL    ,B ,Q,4.11,4.20,4.11,4.19,4.19,4.09,14,4615,19123.00,
532605,JBM AUTO    ,B ,Q,256.00,257.00,251.00,252.00,252.00,254.85,130,2439,619617.00,
532609,BHARATIDIL  ,T ,Q,15.50,15.85,15.20,15.25,15.25,15.35,34,7329,112182.00,
532610,DWAR SUGAR  ,B ,Q,441.00,452.40,436.60,445.85,445.85,436.40,3406,150309,66668916.00,
532612,INDOCO REM  ,B ,Q,273.00,278.00,272.00,273.25,272.00,268.25,150,3304,906175.00,
532613,VIPCLOTHNG  ,B ,Q,52.15,54.80,51.45,53.90,53.90,51.60,376,21334,1152602.00,
532614,IMPEX       ,B ,Q,2.24,2.24,2.24,2.24,2.24,2.20,8,6651,14898.00,
532616,XCHANGING   ,B ,Q,51.20,52.50,51.00,51.40,51.40,51.05,164,12645,659777.00,
532617,JETAIRWAYS  ,A ,Q,387.00,392.75,376.40,380.85,380.85,385.35,8206,417865,160915037.00,
532621,MORARJETEX  ,B ,Q,57.30,61.70,57.30,60.05,60.15,57.75,266,18977,1146076.00,
532622,GATEWAY DIST,A ,Q,254.80,258.80,254.50,257.65,257.65,251.25,206,9594,2452983.00,
532624,JINDALPH    ,B ,Q,79.00,80.00,79.00,79.35,79.35,79.05,6,266,21107.00,
532626,PONDY OXIDES,XD,Q,292.50,292.50,283.10,284.80,284.80,285.65,210,13285,3814792.00,
532627,JPPOWER     ,B ,Q,5.73,6.28,5.69,6.13,6.13,5.71,4396,8775875,53567469.00,
532628,3I INFOTECH ,B ,Q,5.62,5.69,5.50,5.53,5.53,5.52,590,675163,3758045.00,
532629,MCNALLYB    ,B ,Q,62.05,63.20,62.00,62.75,63.00,63.00,85,9754,613077.00,
532630,GOKALDAS    ,B ,Q,65.50,67.00,64.80,65.90,65.90,65.15,567,39136,2589664.00,
532633,ALLSEC TECH ,B ,Q,429.00,437.00,428.10,430.10,431.50,427.20,545,7057,3047594.00,
532636,IIFL        ,A ,Q,312.15,320.75,310.00,315.85,315.85,315.00,767,20924,6598032.00,
532637,MAN DRUGORG ,B ,Q,160.00,161.00,157.50,157.85,157.85,158.25,164,9174,1455369.00,
532638,SHOPPER STOP,B ,Q,293.35,294.00,292.55,293.25,293.95,294.00,14,995,291776.00,
532641,NDL         ,B ,Q,123.80,128.45,123.55,125.60,125.60,123.45,421,27202,3433427.00,
532642,JINDAL SOUTH,B ,Q,1480.00,1500.00,1470.00,1484.45,1490.15,1478.05,91,414,613422.00,
532644,JK CEMENT   ,B ,Q,780.00,780.00,752.00,754.55,752.50,766.75,468,6589,5015908.00,
532645,BEEYU OVERSE,XT,Q,0.61,0.62,0.61,0.62,0.62,0.64,7,2400,1478.00,
532646,UNIPLY IND  ,B ,Q,245.00,258.00,245.00,252.50,252.50,248.00,430,21933,5535156.00,
532647,PROVOGUE IND,B ,Q,4.42,4.62,4.35,4.60,4.55,4.39,58,131887,602649.00,
532648,YES BANK    ,A ,Q,1389.10,1403.00,1386.00,1397.25,1397.25,1388.75,4908,84777,118273402.00,
532649,NECTAR LIFE ,B ,Q,34.55,35.40,34.45,35.00,35.00,34.60,391,63244,2212781.00,
532650,MSP STEEL   ,T ,Q,16.45,16.45,15.80,16.21,16.21,15.67,98,46639,762844.00,
532651,SPL INDS    ,B ,Q,27.95,28.60,27.95,28.50,28.50,28.70,12,1703,48259.00,
532652,KARNATAKA BK,A ,Q,119.90,121.25,118.30,120.00,120.00,119.25,4077,312536,37408126.00,
532654,MCLEOD RUSSE,A ,Q,166.05,167.80,163.00,164.50,164.50,164.55,1360,112099,18562240.00,
532656,FACOR ALLOYS,XD,Q,2.21,2.23,2.13,2.16,2.15,2.21,30,30761,66553.00,
532658,EON ELECT   ,B ,Q,64.90,64.90,63.10,63.85,63.85,63.85,69,5604,357446.00,
532659,IDFC        ,A ,Q,54.70,55.35,54.25,54.85,54.85,54.35,2931,672551,36791586.00,
532660,VIVIMED LABS,B ,Q,92.85,96.40,92.80,95.25,95.25,92.35,1372,150169,14306335.00,
532661,RANE MADRAS ,B ,Q,404.00,410.00,402.50,403.60,403.60,403.80,39,957,386795.00,
532662,HT MEDIA    ,B ,Q,81.20,83.80,81.00,82.90,82.90,80.15,701,56435,4647654.00,
532663,SASKEN COMM ,B ,Q,402.00,402.00,389.00,389.65,389.20,391.60,105,2944,1159157.00,
532665,RAJVIR IND  ,T ,Q,40.40,40.40,39.05,39.05,39.05,38.50,3,26,1049.00,
532666,FCS SOFTWARE,B ,Q,0.30,0.30,0.29,0.30,0.30,0.30,44,139450,41437.00,
532667,SUZLONENERGY,A ,Q,16.20,16.40,15.70,15.95,15.95,16.15,4997,7299810,116709067.00,
532668,AURIONPRO SO,B ,Q,128.60,130.00,123.25,125.90,125.90,128.85,357,12733,1632839.00,
532669,SOUTHBIOTEC ,XD,Q,7.30,7.39,6.95,7.04,6.95,7.18,63,47762,338569.00,
532670,RENUKA SUGAR,A ,Q,15.45,15.50,15.05,15.15,15.15,15.35,816,683078,10418605.00,
532673,KM SUGARMILL,B ,Q,34.40,35.20,34.10,34.95,34.95,34.55,743,352795,12292660.00,
532674,BANNARI AMMA,B ,Q,284.00,303.00,281.00,300.00,300.00,283.05,41,948,279813.00,
532676,PBA INFRASTR,B ,Q,22.95,22.95,22.00,22.00,22.00,21.35,13,1086,24298.00,
532678,BOMBAY RAYON,B ,Q,154.95,157.80,154.00,156.15,156.15,155.45,445,63250,9915731.00,
532679,SORILINFRA  ,B ,Q,110.90,113.85,109.50,110.35,110.35,109.40,225,10838,1203598.00,
532682,ABG SHIPYARD,Z ,Q,27.55,28.75,27.05,27.85,28.30,28.10,174,38019,1057567.00,
532683,AIAENGINEER ,A ,Q,1303.00,1376.90,1303.00,1367.20,1361.10,1301.20,364,1720,2321819.00,
532684,EVEREST KANT,B ,Q,33.55,34.50,33.50,34.30,34.30,33.60,415,67484,2300431.00,
532686,KERNEX MICRO,T ,Q,38.00,39.35,37.10,38.75,39.35,38.00,40,6853,260808.00,
532687,REPRO INDIA ,B ,Q,395.50,404.50,394.70,396.40,395.00,393.05,34,328,130291.00,
532689,PVR LTD     ,A ,Q,1255.00,1313.60,1238.70,1302.60,1302.60,1249.30,4368,37584,47973889.00,
532690,RAMSARUP IND,T ,Q,2.15,2.15,2.10,2.10,2.10,2.21,30,19687,41392.00,
532692,RADHA MADHAV,B ,Q,31.90,33.20,31.05,33.20,33.20,31.65,1127,534893,17609576.00,
532693,PUNJ LLOYD  ,A ,Q,21.95,22.15,21.45,21.70,21.70,21.40,1728,703675,15349870.00,
532694,BARTRONICSIN,T ,Q,19.10,19.50,18.70,19.10,19.10,19.35,140,29694,566220.00,
532695,CELEBRITYFAS,B ,Q,11.65,12.00,11.21,11.76,12.00,11.83,99,39723,460008.00,
532696,EDUCOMP SOLN,B ,Q,11.11,11.40,11.06,11.24,11.30,11.11,273,68687,773563.00,
532698,NITINSPINNER,B ,Q,80.45,89.00,80.45,86.05,86.05,80.45,3920,315752,27298316.00,
532699,ROYALORCH   ,B ,Q,80.70,81.55,79.35,79.95,80.55,79.25,26,1538,123104.00,
532700,ENT NETWORK ,B ,Q,800.00,812.95,800.00,811.00,811.00,796.65,17,93,74785.00,
532701,SREE SAKTHI ,XD,Q,8.90,9.00,8.25,8.65,8.65,8.45,23,7925,68809.00,
532702,GUJ PETRONET,A ,Q,156.55,158.95,155.55,158.15,158.15,155.00,318,23447,3692167.00,
532705,JAGRAN PRAK ,B ,Q,184.75,188.00,183.50,187.15,187.15,184.15,210,13894,2572483.00,
532706,INOX LEISURE,B ,Q,221.00,226.55,221.00,225.20,225.50,220.25,587,12330,2761498.00,
532707,DYNEMIC PRO ,XD,Q,142.10,144.30,142.10,143.00,142.70,141.90,220,36630,5248793.00,
532708,GVK POWERINF,A ,Q,6.02,6.51,5.96,6.37,6.37,6.02,1879,2227993,13965809.00,
532710,SADBHAV ENGG,A ,Q,286.00,286.00,277.00,281.25,281.25,284.40,93,1007,283492.00,
532711,SUNIL HITECH,B ,Q,11.83,11.99,11.75,11.79,11.79,11.79,381,317317,3757324.00,
532712,REL COM LTD ,A ,Q,34.35,40.00,34.35,36.65,36.65,33.75,29783,14205691,534948430.00,
532713,SAKUMA EXPO ,B ,Q,68.10,69.00,67.00,67.20,67.20,67.50,74,8430,572764.00,
532714,KEC INTERN  ,A ,Q,154.00,154.00,151.00,151.55,151.20,152.45,723,43873,6674774.00,
532715,GITANJALI GE,B ,Q,70.00,71.90,69.75,70.85,70.85,69.65,2193,207041,14670483.00,
532716,GILLA ARBUT ,B ,Q,69.50,71.00,67.70,69.30,69.00,69.50,57,4757,330547.00,
532717,INDOTECHTR  ,B ,Q,216.50,222.95,216.25,219.55,219.50,217.30,94,2026,445318.00,
532718,PRATIBHA IND,B ,Q,13.75,13.97,13.51,13.67,13.65,13.68,208,47312,646087.00,
532719,BL KASHYAP  ,B ,Q,22.55,23.20,22.55,22.85,22.85,22.75,175,32731,750473.00,
532720,M&M FINANSER,A ,Q,296.30,297.90,291.40,293.00,293.00,296.20,2070,108939,32000385.00,
532721,VISA STEEL  ,B ,Q,21.90,23.40,21.40,21.90,21.90,21.75,368,36486,817009.00,
532722,NITCO TILES ,B ,Q,63.25,64.40,61.10,62.40,62.40,63.00,223,15645,984204.00,
532725,SOLAR IND   ,B ,Q,726.35,738.00,710.05,735.95,734.60,708.85,259,2974,2168609.00,
532726,GALLAN METAL,B ,Q,46.65,46.65,43.25,45.25,45.60,44.45,126,4107,182220.00,
